,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.03399171564173937,0.03191475797020505,0.06345060112146911,0.05358066627499817,0.05929894999851126,0.056381853256908705,0.0505751745408027,0.0482147962702965,0.04982091504368173,0.047555757537724855,0.04627993693426298,0.04897605021331209
Kmeans,0.03675750658070121,0.04910780004031639,0.05722138632637995,0.0480026535716804,0.0507872729309697,0.05061858411584242,0.049878947773534674,0.05216277104349079,0.05158993577645078,0.049219219732577126,0.04774985477980718,0.04816250219051761
