,x,y,target
120,69.90802001953125,0.2390460968017578,1.0
121,31.71331214904785,73.65866088867188,1.0
122,-42.65357971191406,56.7860107421875,0.0
123,4.6407246589660645,8.10606861114502,1.0
124,31.104820251464844,-27.969898223876953,0.0
125,37.67828369140625,-64.60521697998047,0.0
126,37.44293975830078,-7.5940937995910645,0.0
127,22.654470443725586,22.930397033691406,1.0
128,38.05137634277344,45.969261169433594,1.0
129,43.81429672241211,17.03434181213379,0.0
130,-58.103981018066406,-47.65263748168945,0.0
131,28.194223403930664,-64.49976348876953,0.0
132,18.87510871887207,6.757326126098633,0.0
133,25.284881591796875,12.552166938781738,0.0
134,-12.968770027160645,-62.2884635925293,0.0
135,46.827423095703125,29.485685348510742,0.0
136,30.483951568603516,-25.720823287963867,0.0
137,-27.986034393310547,36.556175231933594,0.0
138,-49.96015548706055,31.933137893676758,1.0
139,31.27046775817871,-25.568241119384766,0.0
140,32.864173889160156,-67.73273468017578,1.0
141,28.64317512512207,-52.951568603515625,0.0
142,45.759918212890625,3.9844019412994385,0.0
143,19.327451705932617,-62.66209030151367,0.0
144,19.31934928894043,-52.45551681518555,0.0
145,50.181461334228516,-17.564537048339844,0.0
146,-12.777514457702637,-59.639766693115234,1.0
147,26.908201217651367,-10.532825469970703,0.0
148,31.630857467651367,11.183270454406738,0.0
149,-42.13174819946289,53.82322692871094,0.0
150,37.82527542114258,48.71840286254883,0.0
151,32.89839172363281,-26.2001953125,0.0
152,30.06697654724121,-66.9620132446289,0.0
153,-26.742877960205078,6.154675006866455,0.0
154,-20.68705177307129,-22.628253936767578,0.0
155,18.47530174255371,36.129703521728516,0.0
156,-3.4212067127227783,-30.098373413085938,0.0
157,6.655161380767822,-37.50099563598633,0.0
158,62.49774932861328,18.017154693603516,1.0
159,41.981651306152344,21.188711166381836,0.0
160,62.87190628051758,-2.147845506668091,0.0
161,47.495948791503906,-16.605770111083984,0.0
162,19.495946884155273,65.09551239013672,0.0
163,-5.95410680770874,20.624284744262695,0.0
164,-28.936399459838867,48.66925048828125,0.0
165,-4.554332256317139,-31.65818214416504,0.0
166,12.104063987731934,-59.67194747924805,0.0
167,28.632808685302734,3.790588617324829,0.0
168,3.034080743789673,40.47963333129883,0.0
169,-12.294517517089844,-61.74464416503906,0.0
170,31.21720314025879,-36.87189483642578,0.0
171,-46.1639404296875,-12.100990295410156,0.0
172,-17.039249420166016,-61.34467315673828,0.0
173,-58.87647247314453,-47.094581604003906,1.0
174,31.183008193969727,-67.48031616210938,0.0
175,59.60841751098633,22.957801818847656,1.0
176,32.73722457885742,-28.347434997558594,0.0
177,50.04533004760742,-6.0026774406433105,0.0
178,-13.713701248168945,-61.853580474853516,0.0
179,-26.680570602416992,43.84225082397461,0.0
180,20.690248489379883,-33.227169036865234,0.0
181,-21.152904510498047,-23.351667404174805,0.0
182,-21.925033569335938,3.5929973125457764,0.0
183,-28.435546875,42.09151840209961,1.0
184,47.76748275756836,-45.17992401123047,0.0
185,6.5845723152160645,33.99180221557617,1.0
186,-22.3790340423584,1.7773953676223755,0.0
187,54.967193603515625,16.101652145385742,1.0
188,-28.99863624572754,38.18646240234375,0.0
189,73.1077880859375,5.481593608856201,0.0
190,28.856033325195312,-23.626083374023438,0.0
191,-5.649688720703125,-67.95574188232422,1.0
192,-48.864959716796875,-11.761682510375977,0.0
193,-34.13935470581055,-64.0071029663086,0.0
194,32.775146484375,52.70403289794922,0.0
195,69.39332580566406,7.534145355224609,1.0
196,-60.46510696411133,18.996784210205078,0.0
197,-36.44245910644531,-53.567134857177734,0.0
198,-42.5455207824707,14.283248901367188,0.0
199,11.171611785888672,-16.664867401123047,1.0
200,-66.11250305175781,29.086870193481445,0.0
201,49.44880676269531,-21.010822296142578,0.0
202,-51.070072174072266,-11.744418144226074,0.0
203,32.6287841796875,-7.41356897354126,0.0
204,3.824328660964966,15.462449073791504,0.0
205,43.05302047729492,46.40456008911133,0.0
206,8.37803840637207,61.217716217041016,0.0
207,-48.6897087097168,24.70047378540039,1.0
208,-5.305614471435547,-56.42961883544922,1.0
209,-62.85746383666992,32.23427963256836,0.0
210,-28.056032180786133,-10.113880157470703,0.0
211,-40.20425796508789,53.01524353027344,1.0
212,-5.1244425773620605,53.51772689819336,0.0
213,57.442100524902344,-41.73368453979492,0.0
214,14.821101188659668,0.3818139135837555,0.0
215,23.25229835510254,64.95512390136719,0.0
216,-51.706443786621094,54.25275802612305,1.0
217,43.36457824707031,-15.521809577941895,0.0
218,-6.7057647705078125,49.283103942871094,0.0
219,-58.86269760131836,-19.25674057006836,0.0
220,7.251138210296631,20.371814727783203,1.0
221,9.420269966125488,-1.6576626300811768,0.0
222,6.9556050300598145,-6.059351921081543,0.0
223,-5.555779933929443,-38.3014030456543,0.0
224,11.538838386535645,-16.758634567260742,1.0
225,-1.5269371271133423,-30.468019485473633,0.0
226,19.154491424560547,64.86869049072266,0.0
227,34.09300231933594,48.564395904541016,0.0
228,43.32356643676758,-16.97386360168457,1.0
229,3.21093487739563,-16.41656494140625,0.0
230,-35.64582443237305,-53.5268669128418,0.0
231,50.40819549560547,-10.693490982055664,1.0
232,-32.680320739746094,8.85422134399414,0.0
233,37.612335205078125,-3.5697922706604004,1.0
234,-29.10779571533203,43.57202911376953,0.0
235,17.289478302001953,-51.110557556152344,0.0
236,-4.669039249420166,-56.47977066040039,0.0
237,-66.25802612304688,-15.904630661010742,0.0
238,3.897322177886963,15.768085479736328,1.0
239,-19.225181579589844,-34.19387435913086,1.0
240,13.260350227355957,-12.535832405090332,0.0
241,31.733539581298828,-23.531116485595703,0.0
242,-12.091129302978516,-60.768280029296875,0.0
243,-27.04551124572754,-67.43793487548828,0.0
244,55.97514724731445,2.0720255374908447,0.0
245,-43.60139083862305,-38.83107376098633,0.0
246,-51.958152770996094,27.79668426513672,0.0
247,-11.856731414794922,-60.27568054199219,0.0
248,28.774703979492188,-23.803138732910156,0.0
249,45.68896484375,46.25052261352539,0.0
250,11.442708969116211,-15.991402626037598,0.0
251,49.15601348876953,-42.99705123901367,0.0
252,3.064584970474243,-44.532447814941406,1.0
253,-30.282217025756836,5.7046589851379395,0.0
254,-43.42200469970703,-18.55644416809082,0.0
255,31.95400619506836,49.437660217285156,0.0
256,-50.15170669555664,25.411231994628906,0.0
257,-38.862342834472656,13.585710525512695,0.0
258,-57.409149169921875,34.6526985168457,0.0
259,23.746959686279297,15.109102249145508,1.0
260,-14.32013988494873,-12.06424331665039,0.0
261,49.180294036865234,-41.603546142578125,0.0
262,-49.3444709777832,19.63934326171875,0.0
263,-66.03215026855469,-17.772281646728516,0.0
264,-50.11865997314453,-11.450773239135742,0.0
265,-47.16109085083008,25.900588989257812,0.0
266,53.073463439941406,-16.536958694458008,0.0
267,-13.050980567932129,-31.034772872924805,1.0
268,-20.143247604370117,-40.32468032836914,0.0
269,43.73563766479492,-2.730098009109497,1.0
270,57.984031677246094,-25.33574867248535,0.0
271,26.660327911376953,51.489784240722656,0.0
272,-57.484230041503906,-43.90700912475586,1.0
273,-21.821212768554688,-53.2896614074707,0.0
274,-62.821044921875,-10.72576904296875,1.0
275,-10.06374454498291,-39.59901428222656,0.0
276,31.047550201416016,74.37622833251953,1.0
277,-51.438899993896484,-10.164305686950684,0.0
278,46.21975326538086,43.70453643798828,0.0
279,-13.145915985107422,27.481748580932617,0.0
280,-40.40433120727539,-51.23799133300781,0.0
281,23.947359085083008,24.995895385742188,0.0
282,4.6882476806640625,-42.626766204833984,0.0
283,-30.1377010345459,-51.615234375,0.0
284,-0.12197703123092651,31.298484802246094,0.0
285,-40.94178771972656,11.637194633483887,0.0
286,31.17477035522461,-20.416099548339844,0.0
287,-7.794317722320557,21.350711822509766,0.0
288,-2.312528610229492,-65.66849517822266,1.0
289,-27.976299285888672,35.69810104370117,0.0
290,-10.174988746643066,-8.654001235961914,1.0
291,-59.505374908447266,-36.37931442260742,1.0
292,62.202354431152344,23.656862258911133,0.0
293,50.491943359375,-24.93842124938965,1.0
294,34.040435791015625,-67.56995391845703,0.0
295,25.59981918334961,-7.793017864227295,0.0
296,-47.44648361206055,25.656524658203125,0.0
297,-6.380662441253662,22.385812759399414,0.0
298,-19.774866104125977,20.828397750854492,0.0
299,28.400197982788086,-64.5450668334961,1.0
300,35.560245513916016,-8.296599388122559,0.0
301,-25.651762008666992,-11.668075561523438,0.0
302,-5.738119125366211,53.41217041015625,0.0
303,-30.980457305908203,-62.63774490356445,1.0
304,-50.71696472167969,-14.896912574768066,0.0
305,-61.88032531738281,-13.456418991088867,0.0
306,-42.299503326416016,18.179882049560547,0.0
307,-51.77751159667969,54.854122161865234,0.0
308,59.26650619506836,24.515188217163086,1.0
309,-50.85013961791992,-10.15734577178955,0.0
310,-43.31874465942383,20.15940284729004,0.0
311,-6.55996561050415,22.46826934814453,0.0
312,35.322261810302734,-26.56525421142578,0.0
313,29.19647216796875,9.959336280822754,1.0
314,31.11863899230957,-25.357669830322266,0.0
315,48.142879486083984,-42.302703857421875,1.0
316,-9.82505989074707,-39.404754638671875,0.0
317,-49.229339599609375,45.78032302856445,0.0
318,11.788357734680176,21.300132751464844,0.0
319,37.05585479736328,-65.45703887939453,0.0
320,43.58126449584961,-1.9553927183151245,1.0
321,0.40870288014411926,-30.678165435791016,0.0
322,48.08837890625,-44.74114227294922,0.0
323,-54.42728042602539,38.90473556518555,1.0
324,-4.292250156402588,-38.47335433959961,0.0
325,50.042625427246094,-46.69453811645508,0.0
326,11.010048866271973,15.741246223449707,1.0
327,54.63703155517578,36.81302261352539,1.0
328,-24.88325309753418,3.6849184036254883,0.0
329,59.25819778442383,19.06147003173828,0.0
330,-29.92977523803711,32.73539352416992,1.0
331,-26.95781707763672,-62.26841354370117,1.0
332,3.149442195892334,-14.123113632202148,0.0
333,-29.250438690185547,-6.335650444030762,0.0
334,31.091577529907227,-27.95332908630371,0.0
335,0.7988344430923462,-29.086795806884766,0.0
336,1.1401969194412231,-29.1054630279541,0.0
337,-62.01630401611328,-12.933221817016602,0.0
338,-28.786087036132812,43.12046432495117,1.0
339,-50.36594009399414,-11.522928237915039,0.0
340,-62.25867462158203,-11.28880786895752,0.0
341,52.31726837158203,-42.109657287597656,0.0
342,-25.240097045898438,-28.381916046142578,0.0
343,-22.214311599731445,-6.8897271156311035,0.0
344,-2.6713333129882812,-30.855037689208984,0.0
345,-50.542686462402344,-13.853675842285156,0.0
346,-42.90803527832031,-26.745697021484375,0.0
347,-6.890451431274414,-57.04872512817383,1.0
348,5.7166314125061035,-39.7150764465332,0.0
349,-13.17616081237793,-61.63410949707031,1.0
350,32.11125183105469,-30.1392879486084,0.0
351,-29.044105529785156,-9.226619720458984,0.0
352,31.607912063598633,-67.57443237304688,1.0
353,-10.392824172973633,-39.372344970703125,0.0
354,43.737693786621094,18.215078353881836,0.0
355,35.93864059448242,46.33152770996094,1.0
356,4.9642720222473145,-40.92771911621094,0.0
357,26.70928382873535,-5.937641143798828,0.0
358,-9.273098945617676,-29.297555923461914,0.0
359,3.5624895095825195,56.555152893066406,0.0
360,9.645257949829102,1.9571599960327148,1.0
361,-5.7882609367370605,-38.783477783203125,0.0
362,43.848236083984375,-3.0614819526672363,0.0
363,28.918134689331055,66.31156921386719,1.0
364,-69.1587142944336,-15.159062385559082,0.0
365,-45.33317184448242,50.67995071411133,0.0
366,-26.500810623168945,51.65525817871094,0.0
367,46.851985931396484,2.7495720386505127,0.0
368,31.71382713317871,73.12080383300781,0.0
369,6.954000949859619,28.8615665435791,1.0
370,10.745306015014648,42.98056411743164,1.0
371,14.401985168457031,-45.33450698852539,0.0
372,56.08330154418945,0.19428609311580658,0.0
373,64.18172454833984,-38.25390625,0.0
374,-23.109094619750977,-10.495369911193848,0.0
375,45.81191635131836,47.94523620605469,0.0
376,42.58660888671875,19.83294105529785,0.0
377,-51.233741760253906,-11.90968132019043,0.0
378,28.962657928466797,-23.432270050048828,0.0
379,50.624114990234375,-42.751976013183594,1.0
380,2.782571792602539,-45.474632263183594,0.0
381,12.37747859954834,20.702499389648438,1.0
382,30.50564956665039,25.910058975219727,0.0
383,-19.48200798034668,-66.4712905883789,1.0
384,46.60732650756836,-48.59321212768555,0.0
385,2.218029499053955,7.892270088195801,0.0
386,-37.158939361572266,-0.3786112368106842,0.0
387,48.69190979003906,28.59427261352539,1.0
388,25.167705535888672,16.14678955078125,0.0
389,-26.161439895629883,-10.52739429473877,1.0
390,31.662914276123047,73.341064453125,0.0
391,-13.557369232177734,14.117916107177734,1.0
392,24.64286231994629,26.52572250366211,0.0
393,-12.616690635681152,-59.60227584838867,0.0
394,5.290256977081299,63.38242721557617,0.0
395,0.47598010301589966,-29.164470672607422,0.0
396,31.533437728881836,-23.55791664123535,0.0
397,-61.72795867919922,-13.78703498840332,0.0
398,-13.047712326049805,27.560380935668945,0.0
399,62.511962890625,11.784385681152344,0.0
400,-23.53618621826172,-11.184587478637695,0.0
401,-18.761192321777344,-33.81597137451172,0.0
402,26.973329544067383,-38.819820404052734,1.0
403,37.89127731323242,45.509586334228516,0.0
404,60.760982513427734,12.104470252990723,1.0
405,-30.24468994140625,-5.931951999664307,0.0
406,-54.34318542480469,38.72219467163086,0.0
407,12.120132446289062,2.7718935012817383,0.0
408,-24.5023193359375,-33.96239471435547,0.0
409,25.402740478515625,-7.0509467124938965,0.0
410,69.41261291503906,7.435630798339844,1.0
411,-43.80557632446289,10.057332992553711,0.0
412,-40.407188415527344,52.81534194946289,0.0
413,3.0676238536834717,-15.482755661010742,1.0
414,-7.98127555847168,-0.22645893692970276,0.0
415,-55.785743713378906,23.69569969177246,0.0
416,-68.21039581298828,-16.621932983398438,0.0
417,2.7039084434509277,-57.72216033935547,0.0
418,37.876670837402344,45.238380432128906,0.0
419,-58.075721740722656,-44.70748519897461,1.0
420,47.71908187866211,-16.402637481689453,0.0
421,2.0357816219329834,-29.568073272705078,0.0
422,-44.48396301269531,-20.930437088012695,0.0
423,36.918983459472656,14.43975830078125,1.0
424,5.440328121185303,15.553642272949219,0.0
425,-56.823848724365234,22.917003631591797,0.0
426,32.0057373046875,4.849898338317871,1.0
427,-50.04493713378906,-13.409266471862793,1.0
428,30.64995574951172,-23.91436767578125,0.0
429,4.38738489151001,-41.86371612548828,0.0
430,2.7177600860595703,-45.634315490722656,0.0
431,8.194992065429688,-2.952094316482544,1.0
432,-30.29644012451172,-51.501670837402344,0.0
433,5.580473899841309,15.579411506652832,0.0
434,18.73332977294922,65.41986083984375,0.0
435,54.452110290527344,15.710794448852539,1.0
436,-50.34636306762695,-17.305145263671875,0.0
437,47.32114791870117,44.51356887817383,0.0
438,-23.749975204467773,19.70955467224121,0.0
439,-32.04563522338867,-53.85165786743164,1.0
440,30.346084594726562,-54.44805908203125,0.0
441,37.90324401855469,-3.793456554412842,0.0
442,-53.528236389160156,-47.01111602783203,0.0
443,-2.3664422035217285,-30.70221710205078,0.0
444,24.660110473632812,-5.952231407165527,1.0
445,31.231475830078125,-37.11631393432617,0.0
446,-3.807584047317505,-31.331501007080078,0.0
447,-44.67074966430664,13.556889533996582,0.0
448,47.01676940917969,45.757022857666016,0.0
449,-9.152687072753906,39.67482376098633,0.0
450,32.34456253051758,73.38591766357422,1.0
451,9.664726257324219,3.564028739929199,1.0
452,-15.245707511901855,-2.789611339569092,0.0
453,-57.50776672363281,-23.315689086914062,0.0
454,54.69295120239258,-43.755916595458984,0.0
455,52.28443908691406,-43.08795928955078,0.0
456,69.34878540039062,0.10990095138549805,0.0
457,29.913406372070312,-31.659759521484375,0.0
458,-44.19413375854492,22.471120834350586,0.0
459,36.04892349243164,49.65113067626953,1.0
460,-6.4781622886657715,22.367464065551758,0.0
461,-48.56526565551758,25.7059268951416,0.0
462,-11.305377006530762,5.157907009124756,0.0
463,-9.896400451660156,7.367688179016113,0.0
464,-56.1004524230957,-33.29072189331055,0.0
465,22.23426055908203,16.08466339111328,1.0
466,24.94546890258789,-6.325408458709717,1.0
467,31.177263259887695,-37.12251281738281,0.0
468,14.334293365478516,43.56559371948242,0.0
469,-44.49170684814453,9.391902923583984,0.0
470,8.888022422790527,-2.077674388885498,1.0
471,6.197754383087158,-6.384000301361084,0.0
472,16.117733001708984,61.322906494140625,0.0
473,43.10287094116211,18.717376708984375,0.0
474,-47.80551528930664,25.391315460205078,0.0
475,-11.96815013885498,-60.413204193115234,0.0
476,32.4146842956543,-23.171554565429688,0.0
477,-9.28100299835205,39.65374755859375,0.0
478,-32.537750244140625,16.60667610168457,0.0
479,14.877829551696777,-60.48172378540039,0.0
480,-10.973803520202637,10.681894302368164,0.0
481,54.97835922241211,9.348064422607422,1.0
482,3.96890926361084,-55.649864196777344,0.0
483,59.725196838378906,22.80559730529785,0.0
484,-49.67833709716797,25.795337677001953,0.0
485,25.860088348388672,16.395687103271484,0.0
486,-42.26830291748047,10.733274459838867,0.0
487,24.43585777282715,26.459177017211914,0.0
488,-46.7520751953125,23.776378631591797,1.0
489,-43.46184158325195,10.31118392944336,0.0
490,-61.94968032836914,-13.136884689331055,0.0
491,54.88389587402344,36.99735641479492,0.0
492,33.43974685668945,-6.745645046234131,0.0
493,-51.999019622802734,-27.901084899902344,0.0
494,-23.789304733276367,19.59202003479004,1.0
495,9.40029239654541,61.345333099365234,0.0
496,7.489326000213623,-33.911376953125,0.0
497,50.427391052246094,-24.912614822387695,0.0
498,-45.1837043762207,13.926864624023438,0.0
499,47.35137939453125,33.47697067260742,0.0
500,7.684925079345703,39.76496505737305,0.0
501,64.41544342041016,37.06855010986328,0.0
502,1.1809781789779663,6.047731399536133,0.0
503,-23.83527183532715,19.595096588134766,1.0
504,-59.142967224121094,4.687618255615234,0.0
505,17.003469467163086,-50.62120056152344,0.0
506,-9.771700859069824,-7.701103687286377,0.0
507,3.923772096633911,-55.30982971191406,0.0
508,3.145578622817993,42.49430847167969,0.0
509,17.833301544189453,-52.69753646850586,0.0
510,23.4132022857666,65.02918243408203,0.0
511,-45.084197998046875,-22.267810821533203,1.0
512,-16.98491859436035,6.600437641143799,0.0
513,70.83270263671875,-0.7593908905982971,1.0
514,-28.712690353393555,-62.80222702026367,0.0
515,17.964353561401367,23.515522003173828,0.0
516,47.44123077392578,44.371482849121094,0.0
517,37.88839340209961,45.818973541259766,0.0
518,3.1838760375976562,-15.804590225219727,0.0
519,-10.148382186889648,19.630130767822266,0.0
520,-23.603534698486328,19.60614585876465,0.0
521,-23.764047622680664,-33.35862731933594,0.0
522,-15.744840621948242,-8.592479705810547,1.0
523,-12.948844909667969,28.98243522644043,1.0
524,-6.162038326263428,-31.834089279174805,0.0
525,-12.424725532531738,-9.882702827453613,0.0
526,50.054542541503906,-5.9868268966674805,0.0
527,5.72896146774292,15.714303016662598,1.0
528,31.667865753173828,-67.75814056396484,0.0
529,-27.279340744018555,-67.41368865966797,0.0
530,48.07290267944336,-42.948387145996094,0.0
531,62.28771209716797,-40.1999397277832,0.0
532,63.490020751953125,-11.785983085632324,1.0
533,51.68295669555664,24.33051109313965,1.0
534,16.521026611328125,-60.810157775878906,0.0
535,29.99736213684082,-54.381736755371094,0.0
536,7.442502021789551,-3.6721136569976807,0.0
537,25.80855941772461,27.395273208618164,0.0
538,-51.08003616333008,-26.3193302154541,0.0
539,59.145240783691406,31.90695571899414,0.0
540,-48.49298095703125,-12.863992691040039,0.0
541,-58.29195022583008,-46.70185470581055,0.0
542,31.76671600341797,11.049713134765625,1.0
543,-30.91516876220703,-13.776633262634277,0.0
544,-42.5153694152832,11.527572631835938,0.0
545,-25.890399932861328,-33.33213806152344,0.0
546,-43.44609832763672,57.32110595703125,1.0
547,-61.98855972290039,-13.085921287536621,0.0
548,-50.73408508300781,-15.4436674118042,0.0
549,30.9475154876709,-25.190462112426758,0.0
550,49.088104248046875,32.090858459472656,1.0
551,-46.7613410949707,-13.503089904785156,1.0
552,17.639299392700195,33.888240814208984,1.0
553,-42.287776947021484,55.70909881591797,0.0
554,-61.8065299987793,-14.074376106262207,0.0
555,-42.38956832885742,17.959068298339844,0.0
556,-66.30377197265625,29.30282974243164,0.0
557,55.79265594482422,3.959578514099121,0.0
558,40.05542755126953,-54.86577606201172,0.0
559,-2.3086905479431152,52.934410095214844,0.0
560,15.755082130432129,-48.61455535888672,0.0
561,-60.16350555419922,-10.007054328918457,0.0
562,-49.547584533691406,25.939781188964844,0.0
563,-10.846765518188477,-14.473603248596191,0.0
564,67.19170379638672,5.891157150268555,0.0
565,-59.05900192260742,-11.491999626159668,0.0
566,-35.48103713989258,-53.079952239990234,1.0
567,16.038921356201172,-46.878387451171875,0.0
568,58.22691345214844,-24.28348159790039,0.0
569,-55.99135971069336,37.760169982910156,0.0
570,-52.94926452636719,-46.15800476074219,0.0
571,-11.272671699523926,-61.8578987121582,0.0
572,16.384056091308594,-47.873355865478516,0.0
573,-38.907005310058594,-16.601825714111328,1.0
574,-49.882957458496094,32.43364334106445,0.0
575,18.05303192138672,5.819159984588623,1.0
576,-44.693504333496094,-15.173620223999023,0.0
577,23.397951126098633,-40.457061767578125,0.0
578,51.94690704345703,-42.01836395263672,0.0
579,16.499435424804688,62.60028839111328,0.0
580,37.8739128112793,-64.67764282226562,1.0
581,50.17580032348633,-42.17655944824219,0.0
582,13.506274223327637,-45.534759521484375,0.0
583,-12.799212455749512,-31.238384246826172,0.0
584,54.95612335205078,-41.319488525390625,0.0
585,2.709352970123291,-57.72319412231445,0.0
586,31.73444938659668,72.59648132324219,1.0
587,49.05272674560547,-26.26283073425293,1.0
588,1.3805817365646362,-44.79643249511719,0.0
589,-39.387596130371094,10.110013961791992,0.0
590,-17.10084342956543,2.7040352821350098,0.0
591,28.21234130859375,-19.337045669555664,0.0
592,18.82034683227539,35.86748504638672,0.0
593,31.370899200439453,48.26637268066406,0.0
594,57.32241439819336,-27.28980255126953,0.0
595,23.882829666137695,17.352890014648438,0.0
596,20.64634895324707,-1.106371521949768,0.0
597,-58.34428787231445,-37.287353515625,0.0
598,-2.3498003482818604,-65.71488952636719,0.0
599,-28.24937629699707,-6.972480773925781,1.0
600,-19.631961822509766,30.046335220336914,0.0
601,21.25078773498535,65.16436767578125,1.0
602,17.553129196166992,34.1771240234375,0.0
603,12.165055274963379,-19.2022647857666,0.0
