,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.28390893936157224,0.0672348058783003,0.0009368419647216797,9.273961746371231e-06,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.5292620865139949,0.5419847328244275,0.5044699872286079,0.5447570332480819,0.5454545454545454,0.5331801939765186,0.015496516418462848,5,0.5437420178799489,0.5520434227330779,0.5511961722488038,0.5618622448979592,0.5463818935288492,0.5510451502577278,0.00621466970770526
12,0.234208345413208,0.042709664410745744,0.0010696887969970704,1.664127524388798e-05,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.4402035623409669,0.4681933842239186,0.4725415070242657,0.47570332480818417,0.469910371318822,0.46528841245533437,0.012819901019795741,62,0.46966794380587484,0.46328224776500637,0.46475279106858053,0.47034438775510207,0.47433854000637554,0.46847718208018796,0.004002956862247398
13,0.3986795425415039,0.12798344884578225,0.0012141704559326173,0.00010893319570954901,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 3}",0.4720101781170484,0.48091603053435117,0.4789272030651341,0.489769820971867,0.4827144686299616,0.48085758039816234,0.005743616391624542,53,0.49074074074074076,0.4996807151979566,0.48771929824561405,0.4968112244897959,0.49824673254701946,0.49463974224422536,0.004609379141915298
14,0.2919616222381592,0.08481037596713314,0.0011328697204589845,2.931389153039202e-05,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 4}",0.5,0.5152671755725191,0.4891443167305236,0.5166240409207161,0.5275288092189501,0.5096988259315978,0.01350803704041589,37,0.5089399744572158,0.5140485312899106,0.512280701754386,0.5006377551020408,0.5224737009882053,0.5116761327183517,0.007098078636843522
15,0.40528645515441897,0.12301513817430439,0.0011743545532226563,6.709568180781955e-05,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",0.5254452926208651,0.5038167938931297,0.4891443167305236,0.5294117647058824,0.5377720870678617,0.5171005615109749,0.017916195625578852,28,0.5498084291187739,0.5303320561941252,0.5400318979266348,0.5401785714285714,0.5416002550207204,0.5403902419377651,0.006188807586696795
16,0.39319915771484376,0.15432398218100002,0.001154041290283203,1.2048609746501293e-05,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",0.5356234096692112,0.5279898218829516,0.5146871008939975,0.5332480818414322,0.5185659411011524,0.5260336906584993,0.008151717299207462,20,0.5568326947637292,0.5494891443167306,0.5582137161084529,0.5532525510204082,0.5215173732865795,0.5478610958991801,0.013515741803153609
17,0.44653949737548826,0.2566155805949157,0.0011526107788085937,8.616910551511015e-06,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",0.5216284987277354,0.5407124681933843,0.5363984674329502,0.551150895140665,0.5454545454545454,0.5390505359877489,0.010012497875916272,2,0.54757343550447,0.5526819923371648,0.5977671451355662,0.5621811224489796,0.5610455849537775,0.5642498560759915,0.017606102082548515
18,0.2695528507232666,0.10235927691420646,0.001176929473876953,0.0001485246024161651,0.01,"(100,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 2}",0.44274809160305345,0.4491094147582697,0.4789272030651341,0.47698209718670076,0.4673495518565941,0.46299132210311383,0.014644945574645806,66,0.4706257982120051,0.44572158365261816,0.4740031897926635,0.4744897959183674,0.4670066942939114,0.46636941237391316,0.010668373504337636
19,0.2213045120239258,0.09594958657537281,0.0012221813201904296,0.00018871046060233847,0.01,"(100,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 3}",0.46946564885496184,0.5,0.4942528735632184,0.4475703324808184,0.4494238156209987,0.4721796835119959,0.021868134964548633,57,0.4872286079182631,0.4932950191570881,0.49760765550239233,0.44706632653061223,0.4520242269684412,0.47544436721535943,0.021459457652388752
20,0.27856836318969724,0.05512481968292663,0.0011899948120117187,0.000129751535186131,0.01,"(100,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 4}",0.47455470737913485,0.5076335877862596,0.46871008939974457,0.5140664961636828,0.5211267605633803,0.49719244512506383,0.02139679631094104,44,0.5076628352490421,0.5210727969348659,0.49856459330143543,0.4996811224489796,0.5231112527892892,0.5100185201447225,0.01036552136686103
