,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.009190938376873103,0.027128255560317602,0.0231929917336429,0.0208937864150139,0.019323143208668625,0.01850324420435786,0.018268404727690167,0.01773935827756021,0.017603393134299223,0.016723107635976057,0.017675959728965168,0.016234056666015177
Kmeans,3.0366644765322652e-05,0.03054971084234754,0.018703706596323266,0.018394420153230527,0.01674744230032316,0.017024790063925602,0.01670031322151278,0.016817755224192942,0.015956356223673116,0.015626364987938672,0.014929388498594544,0.014481693099813241
