,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.4635017866258295,0.4785604900459418,0.4765186319550791,0.48672792240939255,0.49617151607963245,0.478305257784584,0.498468606431853,0.4933639612046963,0.4956610515569168,0.49157733537519144,0.5071465033180194,0.5117406840224604
Kmeans,0.44716692189892804,0.45763144461459926,0.45890760592138846,0.48647269014803474,0.481368044920878,0.49132210311383356,0.4890250127616131,0.49693721286370596,0.48545176110260335,0.5,0.5022970903522205,0.5071465033180194
