,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.7788,0.7788,0.7788,0.7788,0.7788,0.7847333333333333,0.7801,0.7812,0.7798666666666667,0.7919666666666667,0.7874666666666666,0.7889666666666667
Kmeans,0.7788,0.7857,0.7906333333333333,0.7885666666666666,0.7875666666666666,0.7901,0.7897,0.7892666666666667,0.7908666666666667,0.7915666666666666,0.7920666666666667,0.7919666666666667
