,2,5,10,15,20,25,30,35,40,50,60,70
GMM,-2.4552241641705465e-06,0.02393204198641794,0.012352322930050301,0.014226141690052997,0.016236196311604376,0.014429030701500506,0.014339848566240892,0.014178050030358063,0.013036311915980597,0.0154553968886448,0.014263797032228784,0.013222084804692622
Kmeans,0.018671422037035087,0.02028985060398064,0.014147815676802646,0.012875869462962737,0.012642319947827168,0.012972769914743191,0.012409645840697222,0.012669303647061597,0.012051967333696777,0.012147812288764395,0.011795928751281826,0.011807070377497718
