,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.9370861530303956,0.38973684417080195,0.004353237152099609,0.0009274305400771226,0.1,"(100,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 2}",0.7798700216630562,0.7778333333333334,0.7795,0.779,0.7776296049341557,0.7787666666666667,0.0008914732052891556,69,0.7802825117713238,0.778125,0.779125,0.7790833333333333,0.7798008416315987,0.7792833373472512,0.000731160440012131
1,0.7600947380065918,0.06113686039343863,0.005112648010253906,0.0009022432805158936,0.1,"(100,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 3}",0.7907015497417097,0.7981666666666667,0.8016666666666666,0.8078333333333333,0.803300550091682,0.8003333333333333,0.0057325709267150695,39,0.8028667861160882,0.802125,0.8014166666666667,0.7999166666666667,0.8007583017374276,0.8014166842373699,0.0010283994269941873
2,0.957844877243042,0.1841953158958032,0.006151866912841797,8.771165160783395e-05,0.1,"(100,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 4}",0.7877020496583903,0.8021666666666667,0.801,0.8133333333333334,0.8039673278879813,0.8016333333333333,0.008211396833963453,32,0.8060335847326972,0.8030833333333334,0.8019166666666667,0.7990416666666667,0.801758260072497,0.8023667022943721,0.002262219387750644
3,1.4019582748413086,0.282115853477726,0.006321382522583008,0.0003178843918655063,0.1,"(100,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 5}",0.793867688718547,0.788,0.7963333333333333,0.8065,0.7987997999666611,0.7967,0.006071181000058591,56,0.798241593399725,0.8017916666666667,0.7967083333333334,0.7948333333333333,0.7969251281196617,0.797700010970544,0.0023167505911353536
4,1.5888150215148926,0.5148944799768715,0.006192731857299805,6.310816840374613e-05,0.1,"(100,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 6}",0.803699383436094,0.805,0.8135,0.8171666666666667,0.8118019669944991,0.8102333333333334,0.005124252494511279,21,0.817200716696529,0.8151666666666667,0.8121666666666667,0.8098333333333333,0.8075496854297738,0.8123834137585939,0.0034890607154398627
5,1.7375292301177978,0.5436345753346037,0.005938196182250976,0.000768870125422575,0.1,"(100,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100,), 'rp__n_components': 7}",0.803699383436094,0.8063333333333333,0.8186666666666667,0.8226666666666667,0.8183030505084181,0.8139333333333333,0.007487028615706523,7,0.8181590899620818,0.8203333333333334,0.81575,0.8115416666666667,0.8112161993250281,0.815400057857422,0.0035906483921126853
6,0.6080804347991944,0.2064294120492698,0.0032603263854980467,0.0005179065418563924,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.7792034660889852,0.779,0.7788333333333334,0.7788333333333334,0.7787964660776796,0.7789333333333334,0.00015241905106252237,66,0.7784491020459186,0.7795416666666667,0.7787916666666667,0.7795833333333333,0.7788008832965293,0.7790333304018229,0.00045048080365695946
7,0.8354342937469482,0.31231535430339713,0.00359649658203125,0.0005614542886150029,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.7915347442092985,0.7975,0.8016666666666666,0.8068333333333333,0.8036339389898316,0.8002333333333334,0.005297656287283904,41,0.8027834493103879,0.8019166666666667,0.801125,0.7990416666666667,0.7997583434023582,0.8009250252092158,0.0013700561065261069
8,0.5474599838256836,0.12461158738258914,0.0036591053009033202,0.0005359502786952173,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.7882019663389435,0.7973333333333333,0.8021666666666667,0.8041666666666667,0.8023003833972329,0.7988333333333333,0.005777002512120187,52,0.8061169215383974,0.8027083333333334,0.800125,0.7962083333333333,0.7996333486104745,0.8009583873631078,0.0033071456337779997
9,1.3679388046264649,0.12163359401296162,0.003974151611328125,0.00027015320190445423,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.789868355274121,0.7883333333333333,0.797,0.804,0.7969661610268378,0.7952333333333333,0.005645804347709111,60,0.797908246176924,0.799125,0.7967083333333334,0.7958333333333333,0.7970917878421733,0.7973333401371527,0.0011171001249877567
10,1.151916790008545,0.40226391336693124,0.0036971569061279297,4.286153386754471e-05,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.7975337443759374,0.8063333333333333,0.8125,0.8145,0.8146357726287715,0.8091,0.006524027607515995,24,0.8078253260552523,0.81375,0.8125,0.8067916666666667,0.8129661264113995,0.8107666238266636,0.002870346842251008
11,1.661350917816162,0.5626122069523211,0.0037522315979003906,1.4714888756786097e-05,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",0.8013664389268456,0.8061666666666667,0.8183333333333334,0.8281666666666667,0.816136022670445,0.8140333333333334,0.009434225741709252,6,0.8170757114879786,0.8204166666666667,0.8164583333333333,0.8153333333333334,0.8140077496770968,0.8166583588996816,0.0021503717206036656
