,0,1,2,3,4,5,6,7,8,9
2,0.8930046816184524,0.8857352033260736,0.9070900142428838,0.9379986163251895,0.8812452478653388,0.9273315195371545,0.9270595702925122,0.930543345998835,0.9222673515579157,0.912631122360597
3,0.8877332765195921,0.8898417617389337,0.8779504396924791,0.8814138730778044,0.8374539204525338,0.8659754198397165,0.8366110839203489,0.8944661189095598,0.8722448634501421,0.886828296510999
4,0.8305405679743022,0.7884403018976146,0.8443424753515956,0.8564557714872958,0.8775688510081748,0.8323959639325309,0.868356750816789,0.8617305797700416,0.8644027367121457,0.8167737775160294
5,0.8441866702988376,0.7674886868960729,0.8229922389801628,0.754672688140978,0.7980925136674613,0.7345778492724356,0.7634788300142602,0.7895667798531579,0.8211343277538176,0.7887254119827506
6,0.7889775158132075,0.7772290170624888,0.7088388302939446,0.7892926717946639,0.7226663691390408,0.7155445828504365,0.7055741924373337,0.7757276305148185,0.7980192232718389,0.7311183291825605
7,0.7268358413631922,0.7381219023640546,0.663641835774586,0.7687657071393551,0.721981305722403,0.7432641339684348,0.6903023372370559,0.7019968057601947,0.7652253207588345,0.6565586540855671
