,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,0.14274444580078124,0.08113483064967787,0.0008291721343994141,4.6993602277937296e-05,0.1,"(50,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 12}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.44688995215311006,0.44706632653061223,0.4469238125597705,0.4471032213138327,0.00018509392881133123
22,0.1493215560913086,0.004283343575665358,0.0010417938232421876,0.00012610964528508457,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",0.44656488549618323,0.44529262086513993,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44691168963757016,0.0009698080828149203,118,0.44731800766283525,0.44572158365261816,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.4468477323650588,0.0005785164025972795
23,0.15703840255737306,0.004671038536333007,0.0010367870330810548,8.65372871503876e-05,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 3}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
24,0.157684850692749,0.010811932563794818,0.0009830474853515625,2.4453146763302863e-05,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 4}",0.44656488549618323,0.44656488549618323,0.44061302681992337,0.4475703324808184,0.44814340588988477,0.44589076059213884,0.0027062000578050556,129,0.44731800766283525,0.44731800766283525,0.4513556618819777,0.44706632653061223,0.4469238125597705,0.4479963632596061,0.0016864491208811328
25,0.15938277244567872,0.004760113014600688,0.0009880542755126953,2.229508212215123e-05,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 5}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
26,0.1817185401916504,0.009498167903706549,0.0010256767272949219,4.6924992116087695e-05,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 6}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
27,0.20463218688964843,0.014638608700171817,0.0011759757995605468,0.00019221379779852345,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 7}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.4495530012771392,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.447614015889963,0.0009785420687747274
28,0.19666628837585448,0.010578412139436888,0.00102081298828125,2.7885231533937308e-05,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 8}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.44884910485933505,0.44814340588988477,0.44742215416028586,0.0009169499821449589,29,0.44731800766283525,0.44699872286079184,0.4478468899521531,0.4454719387755102,0.4469238125597705,0.44691187436221214,0.000789974441032715
29,0.17013564109802246,0.005991530231259092,0.0010348320007324218,1.6572818257267126e-05,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 9}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
30,0.17276864051818847,0.008222966420945384,0.0010465621948242188,3.732590389168609e-05,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
