,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.008570017991797622,0.024973808753605442,0.020611245379580166,0.018687093170376073,0.019220768502984865,0.01938281913807686,0.01839311545067454,0.018209852893445268,0.016682472795795208,0.016346051437708908,0.014882548928992996,0.014787752632670622
Kmeans,0.00013895971785466866,0.033382116502642875,0.01753997002929028,0.01328224664512418,0.014084039643866763,0.013264889280537519,0.013449061738822909,0.0131222379238509,0.01257689308264064,0.011785939701773203,0.012615297944566187,0.011777058334112238
