,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.7788,0.7927333333333333,0.7897,0.7900666666666667,0.7947666666666666,0.8038666666666666,0.8029,0.8028666666666666,0.8007666666666666,0.8010666666666667,0.8019,0.8040666666666667
Kmeans,0.7788,0.7991666666666667,0.8003,0.7974333333333333,0.8003333333333333,0.7999666666666667,0.8003666666666667,0.8006333333333333,0.8008666666666666,0.8007333333333333,0.8020666666666667,0.8022333333333334
