,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.0009877589500579202,0.04483669121824368,0.04624251590218277,0.03604262608052767,0.034548033889700784,0.03146542163021725,0.02900046950852329,0.0289598379515588,0.02880984838449703,0.025710443952093705,0.02468685150047514,0.022814111733644567
Kmeans,0.02188577458084446,0.0067034197171632805,0.021757546792459215,0.02196753554095673,0.019854734475951676,0.018825155324725916,0.018716216947979047,0.018650311370196262,0.01808110325006907,0.01777365766602008,0.01804999753747628,0.017183694264445777
