,2,5,10,15,20,25,30,35,40,50,60,70
GMM,0.7788,0.8007333333333333,0.8174666666666667,0.8183333333333334,0.8189666666666666,0.8190666666666667,0.8194,0.8195333333333333,0.8195,0.8195666666666667,0.8193666666666667,0.8196
Kmeans,0.7788,0.7788,0.8068333333333333,0.8050333333333334,0.8047333333333333,0.815,0.8031666666666667,0.8116666666666666,0.8157666666666666,0.8076666666666666,0.8142666666666667,0.8127666666666666
